profile_id,opinion_leaf,attack_leaf,opinion_label,attack_label,original_pn_score,original_pn_increment,original_pn_confidence,original_pn_fallback,baseline_score_original_source,private_post_score_original_source,retest_pn_score,retest_pn_increment,retest_pn_confidence,retest_pn_fallback,baseline_score_retest_source,private_post_score_retest_source,opinion_leaf_label,attack_leaf_label,adversarial_direction,ae_private,exposure_outgoing_visibility_weight,original_pn_increment_effectivity,retest_pn_increment_effectivity,original_ae_total_network,retest_ae_total_network,fallback_pair
profile_0193,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-213.0,-24.0,0.63,False,-137.0,-189.0,-218.0,-29.0,0.7,False,-137.0,-189.0,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-1,52.0,254.60523185104248,24.0,29.0,76.0,81.0,False
profile_0193,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Alliance_Commitment_Support,Petition_Astroturf,-401.0,-7.0,0.68,False,-382.0,-394.0,-425.0,-31.0,0.68,False,-382.0,-394.0,Alliance_Commitment_Support,Petition_Astroturf,-1,12.0,254.60523185104248,7.0,31.0,19.0,43.0,False
profile_0193,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-303.0,-6.0,0.62,False,-283.0,-297.0,-312.0,-15.0,0.63,False,-283.0,-297.0,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-1,14.0,254.60523185104248,6.0,15.0,20.0,29.0,False
profile_0193,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-322.0,-21.0,0.58,False,-287.0,-301.0,-315.0,-14.0,0.63,False,-287.0,-301.0,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-1,14.0,254.60523185104248,21.0,14.0,35.0,28.0,False
profile_0193,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-413.0,-35.0,0.72,False,-312.0,-378.0,-423.0,-45.0,0.65,False,-312.0,-378.0,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-1,66.0,254.60523185104248,35.0,45.0,101.0,111.0,False
profile_0193,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Defense_Spending_Increase_Support,Petition_Astroturf,-321.0,-24.0,0.65,False,-237.0,-297.0,-327.0,-30.0,0.69,False,-237.0,-297.0,Defense_Spending_Increase_Support,Petition_Astroturf,-1,60.0,254.60523185104248,24.0,30.0,84.0,90.0,False
profile_0193,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-427.0,-15.0,0.68,False,-397.0,-412.0,-427.0,-15.0,0.68,False,-397.0,-412.0,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-1,15.0,254.60523185104248,15.0,15.0,30.0,30.0,False
profile_0193,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-410.0,-13.0,0.63,False,-382.0,-397.0,-413.0,-16.0,0.62,False,-382.0,-397.0,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-1,15.0,254.60523185104248,13.0,16.0,28.0,31.0,False
profile_0193,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-736.0,-9.0,0.69,False,-627.0,-727.0,-741.0,-14.0,0.73,False,-627.0,-727.0,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-1,100.0,254.60523185104248,9.0,14.0,109.0,114.0,False
profile_0193,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Trust_In_Mainstream_Journalism,Petition_Astroturf,-197.0,-14.0,0.63,False,-137.0,-183.0,-209.0,-26.0,0.67,False,-137.0,-183.0,Trust_In_Mainstream_Journalism,Petition_Astroturf,-1,46.0,254.60523185104248,14.0,26.0,60.0,72.0,False
profile_0198,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Alliance_Commitment_Support,Headline_And_Lede_Misframing,268.0,-15.0,0.68,False,312.0,283.0,267.0,-16.0,0.58,False,312.0,283.0,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-1,29.0,0.6892645570208586,15.0,16.0,44.0,45.0,False
profile_0198,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-157.0,-12.0,0.68,False,-118.0,-145.0,-157.0,-12.0,0.73,False,-118.0,-145.0,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-1,27.0,0.6892645570208586,12.0,12.0,39.0,39.0,False
profile_0198,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,75.0,-33.0,0.65,False,183.0,108.0,65.0,-43.0,0.68,False,183.0,108.0,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-1,75.0,0.6892645570208586,33.0,43.0,108.0,118.0,False
profile_0198,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Alliance_Commitment_Support,Petition_Astroturf,-307.0,-15.0,0.66,False,-237.0,-292.0,-317.0,-25.0,0.63,False,-237.0,-292.0,Alliance_Commitment_Support,Petition_Astroturf,-1,55.0,0.6892645570208586,15.0,25.0,70.0,80.0,False
profile_0198,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-372.0,-14.0,0.63,False,-312.0,-358.0,-371.0,-13.0,0.63,False,-312.0,-358.0,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-1,46.0,0.6892645570208586,14.0,13.0,60.0,59.0,False
profile_0198,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-171.0,-8.0,0.58,False,-137.0,-163.0,-173.0,-10.0,0.68,False,-137.0,-163.0,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-1,26.0,0.6892645570208586,8.0,10.0,34.0,36.0,False
profile_0198,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-523.0,-26.0,0.66,False,-382.0,-497.0,-527.0,-30.0,0.68,False,-382.0,-497.0,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-1,115.0,0.6892645570208586,26.0,30.0,141.0,145.0,False
profile_0198,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Defense_Spending_Increase_Support,Petition_Astroturf,-241.0,-23.0,0.67,False,-182.0,-218.0,-227.0,-9.0,0.66,False,-182.0,-218.0,Defense_Spending_Increase_Support,Petition_Astroturf,-1,36.0,0.6892645570208586,23.0,9.0,59.0,45.0,False
profile_0198,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-412.0,-17.0,0.68,False,-382.0,-395.0,-408.0,-13.0,0.68,False,-382.0,-395.0,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-1,13.0,0.6892645570208586,17.0,13.0,30.0,26.0,False
profile_0198,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-163.0,-14.0,0.64,False,-137.0,-149.0,-167.0,-18.0,0.68,False,-137.0,-149.0,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-1,12.0,0.6892645570208586,14.0,18.0,26.0,30.0,False
profile_0198,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-261.0,-34.0,0.59,False,-162.0,-227.0,-258.0,-31.0,0.72,False,-162.0,-227.0,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-1,65.0,0.6892645570208586,34.0,31.0,99.0,96.0,False
profile_0198,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Trust_In_Mainstream_Journalism,Petition_Astroturf,-512.0,-24.0,0.67,False,-423.0,-488.0,-510.0,-22.0,0.65,False,-423.0,-488.0,Trust_In_Mainstream_Journalism,Petition_Astroturf,-1,65.0,0.6892645570208586,24.0,22.0,89.0,87.0,False
profile_0200,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Alliance_Commitment_Support,Headline_And_Lede_Misframing,409.0,-7.0,0.63,False,437.0,416.0,408.0,-8.0,0.63,False,437.0,416.0,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-1,21.0,293.49892667873956,7.0,8.0,28.0,29.0,False
profile_0200,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,338.0,-24.0,0.68,False,387.0,362.0,348.0,-14.0,0.68,False,387.0,362.0,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-1,25.0,293.49892667873956,24.0,14.0,49.0,39.0,False
profile_0200,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-431.0,-19.0,0.63,False,-382.0,-412.0,-437.0,-25.0,0.67,False,-382.0,-412.0,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-1,30.0,293.49892667873956,19.0,25.0,49.0,55.0,False
profile_0200,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Alliance_Commitment_Support,Petition_Astroturf,-183.0,-21.0,0.65,False,-137.0,-162.0,-179.0,-17.0,0.58,False,-137.0,-162.0,Alliance_Commitment_Support,Petition_Astroturf,-1,25.0,293.49892667873956,21.0,17.0,46.0,42.0,False
profile_0200,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,362.0,-8.0,0.6,False,387.0,370.0,358.0,-12.0,0.62,False,387.0,370.0,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-1,17.0,293.49892667873956,8.0,12.0,25.0,29.0,False
profile_0200,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-294.0,-8.0,0.72,False,-273.0,-286.0,-291.0,-5.0,0.63,False,-273.0,-286.0,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-1,13.0,293.49892667873956,8.0,5.0,21.0,18.0,False
profile_0200,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-494.0,-25.0,0.7,False,-412.0,-469.0,-485.0,-16.0,0.65,False,-412.0,-469.0,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-1,57.0,293.49892667873956,25.0,16.0,82.0,73.0,False
profile_0200,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Defense_Spending_Increase_Support,Petition_Astroturf,-375.0,-28.0,0.68,False,-312.0,-347.0,-362.0,-15.0,0.68,False,-312.0,-347.0,Defense_Spending_Increase_Support,Petition_Astroturf,-1,35.0,293.49892667873956,28.0,15.0,63.0,50.0,False
profile_0200,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-428.0,-15.0,0.7,False,-382.0,-413.0,-425.0,-12.0,0.68,False,-382.0,-413.0,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-1,31.0,293.49892667873956,15.0,12.0,46.0,43.0,False
profile_0200,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-427.0,-14.0,0.68,False,-382.0,-413.0,-427.0,-14.0,0.63,False,-382.0,-413.0,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-1,31.0,293.49892667873956,14.0,14.0,45.0,45.0,False
profile_0200,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-478.0,-31.0,0.67,False,-382.0,-447.0,-469.0,-22.0,0.72,False,-382.0,-447.0,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-1,65.0,293.49892667873956,31.0,22.0,96.0,87.0,False
profile_0200,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Trust_In_Mainstream_Journalism,Petition_Astroturf,-723.0,-45.0,0.66,False,-623.0,-678.0,-693.0,-15.0,0.62,False,-623.0,-678.0,Trust_In_Mainstream_Journalism,Petition_Astroturf,-1,55.0,293.49892667873956,45.0,15.0,100.0,70.0,False
profile_0204,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-367.0,-11.0,0.58,False,-342.0,-356.0,-368.0,-12.0,0.62,False,-342.0,-356.0,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-1,14.0,1020.2121868691466,11.0,12.0,25.0,26.0,False
profile_0204,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-372.0,0.0,0.85,False,-372.0,-372.0,-397.0,-25.0,0.68,False,-372.0,-372.0,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-1,0.0,1020.2121868691466,-0.0,25.0,-0.0,25.0,False
profile_0204,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-297.0,-14.0,0.63,False,-237.0,-283.0,-312.0,-29.0,0.7,False,-237.0,-283.0,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-1,46.0,1020.2121868691466,14.0,29.0,60.0,75.0,False
profile_0204,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Alliance_Commitment_Support,Petition_Astroturf,-241.0,-26.0,0.68,False,-137.0,-215.0,-241.0,-26.0,0.68,False,-137.0,-215.0,Alliance_Commitment_Support,Petition_Astroturf,-1,78.0,1020.2121868691466,26.0,26.0,104.0,104.0,False
profile_0204,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,583.0,-14.0,0.63,False,623.0,597.0,592.0,-5.0,0.68,False,623.0,597.0,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-1,26.0,1020.2121868691466,14.0,5.0,40.0,31.0,False
profile_0204,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-517.0,-16.0,0.63,False,-487.0,-501.0,-523.0,-22.0,0.65,False,-487.0,-501.0,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-1,14.0,1020.2121868691466,16.0,22.0,30.0,36.0,False
profile_0204,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-855.0,-34.0,0.65,False,-753.0,-821.0,-842.0,-21.0,0.68,False,-753.0,-821.0,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-1,68.0,1020.2121868691466,34.0,21.0,102.0,89.0,False
profile_0204,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Defense_Spending_Increase_Support,Petition_Astroturf,-468.0,-31.0,0.66,False,-387.0,-437.0,-462.0,-25.0,0.71,False,-387.0,-437.0,Defense_Spending_Increase_Support,Petition_Astroturf,-1,50.0,1020.2121868691466,31.0,25.0,81.0,75.0,False
profile_0204,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-685.0,-13.0,0.62,False,-647.0,-672.0,-702.0,-30.0,0.68,False,-647.0,-672.0,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-1,25.0,1020.2121868691466,13.0,30.0,38.0,55.0,False
profile_0204,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-533.0,-19.0,0.68,False,-487.0,-514.0,-527.0,-13.0,0.68,False,-487.0,-514.0,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-1,27.0,1020.2121868691466,19.0,13.0,46.0,40.0,False
profile_0204,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-213.0,-30.0,0.65,False,-137.0,-183.0,-197.0,-14.0,0.65,False,-137.0,-183.0,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-1,46.0,1020.2121868691466,30.0,14.0,76.0,60.0,False
profile_0204,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Trust_In_Mainstream_Journalism,Petition_Astroturf,-547.0,-24.0,0.68,False,-487.0,-523.0,-541.0,-18.0,0.7,False,-487.0,-523.0,Trust_In_Mainstream_Journalism,Petition_Astroturf,-1,36.0,1020.2121868691466,24.0,18.0,60.0,54.0,False
profile_0233,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Alliance_Commitment_Support,Headline_And_Lede_Misframing,457.0,-11.0,0.67,False,482.0,468.0,461.0,-7.0,0.63,False,482.0,468.0,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-1,14.0,689.1911475935063,11.0,7.0,25.0,21.0,False
