metric,grain,profile_id,opinion_label,attack_label,original,retest,fallback_pair,diff,mean_pair
PN_increment_effectivity,profile_opinion_attack,profile_0235,Defense_Spending_Increase_Support,Petition_Astroturf,15.0,15.0,False,0.0,15.0
PN_increment_effectivity,profile_opinion_attack,profile_0235,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,19.0,16.0,False,-3.0,17.5
PN_increment_effectivity,profile_opinion_attack,profile_0235,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,9.0,14.0,False,5.0,11.5
PN_increment_effectivity,profile_opinion_attack,profile_0235,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,14.0,26.0,False,12.0,20.0
PN_increment_effectivity,profile_opinion_attack,profile_0235,Trust_In_Mainstream_Journalism,Petition_Astroturf,16.0,13.0,False,-3.0,14.5
AE_total_network,profile_opinion_attack,profile_0003,Alliance_Commitment_Support,Headline_And_Lede_Misframing,34.0,34.0,False,0.0,34.0
AE_total_network,profile_opinion_attack,profile_0003,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,39.0,37.0,False,-2.0,38.0
AE_total_network,profile_opinion_attack,profile_0003,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,37.0,24.0,False,-13.0,30.5
AE_total_network,profile_opinion_attack,profile_0003,Alliance_Commitment_Support,Petition_Astroturf,64.0,75.0,False,11.0,69.5
AE_total_network,profile_opinion_attack,profile_0003,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,37.0,36.0,False,-1.0,36.5
AE_total_network,profile_opinion_attack,profile_0003,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,10.0,36.0,False,26.0,23.0
AE_total_network,profile_opinion_attack,profile_0003,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,84.0,80.0,False,-4.0,82.0
AE_total_network,profile_opinion_attack,profile_0003,Defense_Spending_Increase_Support,Petition_Astroturf,77.0,77.0,False,0.0,77.0
AE_total_network,profile_opinion_attack,profile_0003,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,36.0,30.0,False,-6.0,33.0
AE_total_network,profile_opinion_attack,profile_0003,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,34.0,36.0,False,2.0,35.0
AE_total_network,profile_opinion_attack,profile_0003,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,35.0,44.0,False,9.0,39.5
AE_total_network,profile_opinion_attack,profile_0003,Trust_In_Mainstream_Journalism,Petition_Astroturf,65.0,54.0,False,-11.0,59.5
AE_total_network,profile_opinion_attack,profile_0019,Alliance_Commitment_Support,Headline_And_Lede_Misframing,20.0,29.0,False,9.0,24.5
AE_total_network,profile_opinion_attack,profile_0019,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-0.0,-0.0,False,0.0,-0.0
AE_total_network,profile_opinion_attack,profile_0019,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,73.0,70.0,False,-3.0,71.5
AE_total_network,profile_opinion_attack,profile_0019,Alliance_Commitment_Support,Petition_Astroturf,48.0,40.0,False,-8.0,44.0
AE_total_network,profile_opinion_attack,profile_0019,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,33.0,38.0,False,5.0,35.5
AE_total_network,profile_opinion_attack,profile_0019,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,34.0,34.0,False,0.0,34.0
AE_total_network,profile_opinion_attack,profile_0019,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,40.0,31.0,False,-9.0,35.5
AE_total_network,profile_opinion_attack,profile_0019,Defense_Spending_Increase_Support,Petition_Astroturf,54.0,64.0,False,10.0,59.0
AE_total_network,profile_opinion_attack,profile_0019,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,31.0,38.0,False,7.0,34.5
AE_total_network,profile_opinion_attack,profile_0019,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,41.0,46.0,False,5.0,43.5
AE_total_network,profile_opinion_attack,profile_0019,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-0.0,30.0,False,30.0,15.0
AE_total_network,profile_opinion_attack,profile_0019,Trust_In_Mainstream_Journalism,Petition_Astroturf,36.0,61.0,False,25.0,48.5
AE_total_network,profile_opinion_attack,profile_0032,Alliance_Commitment_Support,Headline_And_Lede_Misframing,9.0,20.0,False,11.0,14.5
AE_total_network,profile_opinion_attack,profile_0032,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,36.0,36.0,False,0.0,36.0
AE_total_network,profile_opinion_attack,profile_0032,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,158.0,166.0,False,8.0,162.0
AE_total_network,profile_opinion_attack,profile_0032,Alliance_Commitment_Support,Petition_Astroturf,26.0,28.0,False,2.0,27.0
AE_total_network,profile_opinion_attack,profile_0032,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,19.0,22.0,False,3.0,20.5
AE_total_network,profile_opinion_attack,profile_0032,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,55.0,52.0,False,-3.0,53.5
AE_total_network,profile_opinion_attack,profile_0032,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,91.0,100.0,False,9.0,95.5
AE_total_network,profile_opinion_attack,profile_0032,Defense_Spending_Increase_Support,Petition_Astroturf,30.0,30.0,False,0.0,30.0
AE_total_network,profile_opinion_attack,profile_0032,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,48.0,44.0,False,-4.0,46.0
AE_total_network,profile_opinion_attack,profile_0032,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,72.0,74.0,False,2.0,73.0
AE_total_network,profile_opinion_attack,profile_0032,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,106.0,90.0,False,-16.0,98.0
AE_total_network,profile_opinion_attack,profile_0032,Trust_In_Mainstream_Journalism,Petition_Astroturf,86.0,57.0,False,-29.0,71.5
AE_total_network,profile_opinion_attack,profile_0052,Alliance_Commitment_Support,Headline_And_Lede_Misframing,41.0,39.0,False,-2.0,40.0
AE_total_network,profile_opinion_attack,profile_0052,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,21.0,19.0,False,-2.0,20.0
AE_total_network,profile_opinion_attack,profile_0052,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,98.0,101.0,False,3.0,99.5
AE_total_network,profile_opinion_attack,profile_0052,Alliance_Commitment_Support,Petition_Astroturf,69.0,80.0,False,11.0,74.5
AE_total_network,profile_opinion_attack,profile_0052,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,46.0,25.0,False,-21.0,35.5
AE_total_network,profile_opinion_attack,profile_0052,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,14.0,29.0,False,15.0,21.5
AE_total_network,profile_opinion_attack,profile_0052,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,119.0,55.0,False,-64.0,87.0
AE_total_network,profile_opinion_attack,profile_0052,Defense_Spending_Increase_Support,Petition_Astroturf,44.0,38.0,False,-6.0,41.0
AE_total_network,profile_opinion_attack,profile_0052,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,47.0,44.0,False,-3.0,45.5
AE_total_network,profile_opinion_attack,profile_0052,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,16.0,65.0,False,49.0,40.5
AE_total_network,profile_opinion_attack,profile_0052,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,44.0,42.0,False,-2.0,43.0
AE_total_network,profile_opinion_attack,profile_0052,Trust_In_Mainstream_Journalism,Petition_Astroturf,79.0,79.0,False,0.0,79.0
AE_total_network,profile_opinion_attack,profile_0055,Alliance_Commitment_Support,Headline_And_Lede_Misframing,20.0,20.0,False,0.0,20.0
AE_total_network,profile_opinion_attack,profile_0055,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,31.0,31.0,False,0.0,31.0
AE_total_network,profile_opinion_attack,profile_0055,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,26.0,-0.0,False,-26.0,13.0
AE_total_network,profile_opinion_attack,profile_0055,Alliance_Commitment_Support,Petition_Astroturf,40.0,50.0,False,10.0,45.0
AE_total_network,profile_opinion_attack,profile_0055,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,38.0,48.0,False,10.0,43.0
AE_total_network,profile_opinion_attack,profile_0055,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,57.0,55.0,False,-2.0,56.0
AE_total_network,profile_opinion_attack,profile_0055,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-0.0,44.0,False,44.0,22.0
AE_total_network,profile_opinion_attack,profile_0055,Defense_Spending_Increase_Support,Petition_Astroturf,84.0,84.0,False,0.0,84.0
AE_total_network,profile_opinion_attack,profile_0055,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,31.0,31.0,False,0.0,31.0
AE_total_network,profile_opinion_attack,profile_0055,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,25.0,25.0,False,0.0,25.0
AE_total_network,profile_opinion_attack,profile_0055,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,101.0,90.0,False,-11.0,95.5
AE_total_network,profile_opinion_attack,profile_0055,Trust_In_Mainstream_Journalism,Petition_Astroturf,54.0,36.0,False,-18.0,45.0
AE_total_network,profile_opinion_attack,profile_0065,Alliance_Commitment_Support,Headline_And_Lede_Misframing,22.0,30.0,False,8.0,26.0
AE_total_network,profile_opinion_attack,profile_0065,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,19.0,19.0,False,0.0,19.0
AE_total_network,profile_opinion_attack,profile_0065,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,44.0,45.0,False,1.0,44.5
AE_total_network,profile_opinion_attack,profile_0065,Alliance_Commitment_Support,Petition_Astroturf,43.0,33.0,False,-10.0,38.0
AE_total_network,profile_opinion_attack,profile_0065,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,26.0,26.0,False,0.0,26.0
AE_total_network,profile_opinion_attack,profile_0065,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,29.0,29.0,False,0.0,29.0
AE_total_network,profile_opinion_attack,profile_0065,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,62.0,77.0,False,15.0,69.5
AE_total_network,profile_opinion_attack,profile_0065,Defense_Spending_Increase_Support,Petition_Astroturf,50.0,53.0,False,3.0,51.5
AE_total_network,profile_opinion_attack,profile_0065,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,34.0,37.0,False,3.0,35.5
AE_total_network,profile_opinion_attack,profile_0065,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,24.0,18.0,False,-6.0,21.0
AE_total_network,profile_opinion_attack,profile_0065,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,53.0,66.0,False,13.0,59.5
AE_total_network,profile_opinion_attack,profile_0065,Trust_In_Mainstream_Journalism,Petition_Astroturf,86.0,81.0,False,-5.0,83.5
AE_total_network,profile_opinion_attack,profile_0067,Alliance_Commitment_Support,Headline_And_Lede_Misframing,29.0,18.0,False,-11.0,23.5
AE_total_network,profile_opinion_attack,profile_0067,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,43.0,50.0,False,7.0,46.5
AE_total_network,profile_opinion_attack,profile_0067,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,52.0,46.0,False,-6.0,49.0
AE_total_network,profile_opinion_attack,profile_0067,Alliance_Commitment_Support,Petition_Astroturf,104.0,100.0,False,-4.0,102.0
AE_total_network,profile_opinion_attack,profile_0067,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,26.0,16.0,False,-10.0,21.0
AE_total_network,profile_opinion_attack,profile_0067,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,32.0,34.0,False,2.0,33.0
AE_total_network,profile_opinion_attack,profile_0067,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,75.0,82.0,False,7.0,78.5
AE_total_network,profile_opinion_attack,profile_0067,Defense_Spending_Increase_Support,Petition_Astroturf,25.0,25.0,False,0.0,25.0
AE_total_network,profile_opinion_attack,profile_0067,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,34.0,42.0,False,8.0,38.0
AE_total_network,profile_opinion_attack,profile_0067,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,58.0,48.0,False,-10.0,53.0
AE_total_network,profile_opinion_attack,profile_0067,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,92.0,92.0,False,0.0,92.0
AE_total_network,profile_opinion_attack,profile_0067,Trust_In_Mainstream_Journalism,Petition_Astroturf,108.0,100.0,False,-8.0,104.0
AE_total_network,profile_opinion_attack,profile_0068,Alliance_Commitment_Support,Headline_And_Lede_Misframing,76.0,74.0,False,-2.0,75.0
AE_total_network,profile_opinion_attack,profile_0068,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,26.0,26.0,False,0.0,26.0
AE_total_network,profile_opinion_attack,profile_0068,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,37.0,36.0,False,-1.0,36.5
AE_total_network,profile_opinion_attack,profile_0068,Alliance_Commitment_Support,Petition_Astroturf,43.0,28.0,False,-15.0,35.5
AE_total_network,profile_opinion_attack,profile_0068,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,36.0,34.0,False,-2.0,35.0
AE_total_network,profile_opinion_attack,profile_0068,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,21.0,26.0,False,5.0,23.5
AE_total_network,profile_opinion_attack,profile_0068,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,42.0,42.0,False,0.0,42.0
AE_total_network,profile_opinion_attack,profile_0068,Defense_Spending_Increase_Support,Petition_Astroturf,57.0,42.0,False,-15.0,49.5
AE_total_network,profile_opinion_attack,profile_0068,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,84.0,85.0,False,1.0,84.5
AE_total_network,profile_opinion_attack,profile_0068,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,44.0,46.0,False,2.0,45.0
AE_total_network,profile_opinion_attack,profile_0068,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,100.0,110.0,False,10.0,105.0
AE_total_network,profile_opinion_attack,profile_0068,Trust_In_Mainstream_Journalism,Petition_Astroturf,77.0,78.0,False,1.0,77.5
AE_total_network,profile_opinion_attack,profile_0081,Alliance_Commitment_Support,Headline_And_Lede_Misframing,18.0,25.0,False,7.0,21.5
AE_total_network,profile_opinion_attack,profile_0081,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,35.0,43.0,False,8.0,39.0
AE_total_network,profile_opinion_attack,profile_0081,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,61.0,52.0,False,-9.0,56.5
AE_total_network,profile_opinion_attack,profile_0081,Alliance_Commitment_Support,Petition_Astroturf,47.0,54.0,False,7.0,50.5
AE_total_network,profile_opinion_attack,profile_0081,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,28.0,28.0,False,0.0,28.0
AE_total_network,profile_opinion_attack,profile_0081,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,31.0,42.0,False,11.0,36.5
AE_total_network,profile_opinion_attack,profile_0081,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,29.0,30.0,False,1.0,29.5
AE_total_network,profile_opinion_attack,profile_0081,Defense_Spending_Increase_Support,Petition_Astroturf,26.0,26.0,False,0.0,26.0
AE_total_network,profile_opinion_attack,profile_0081,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,41.0,40.0,False,-1.0,40.5
AE_total_network,profile_opinion_attack,profile_0081,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,36.0,25.0,False,-11.0,30.5
AE_total_network,profile_opinion_attack,profile_0081,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,41.0,36.0,False,-5.0,38.5
AE_total_network,profile_opinion_attack,profile_0081,Trust_In_Mainstream_Journalism,Petition_Astroturf,39.0,38.0,False,-1.0,38.5
AE_total_network,profile_opinion_attack,profile_0084,Alliance_Commitment_Support,Headline_And_Lede_Misframing,41.0,40.0,False,-1.0,40.5
AE_total_network,profile_opinion_attack,profile_0084,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,19.0,50.0,False,31.0,34.5
AE_total_network,profile_opinion_attack,profile_0084,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,71.0,71.0,False,0.0,71.0
AE_total_network,profile_opinion_attack,profile_0084,Alliance_Commitment_Support,Petition_Astroturf,41.0,41.0,False,0.0,41.0
AE_total_network,profile_opinion_attack,profile_0084,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,32.0,34.0,False,2.0,33.0
AE_total_network,profile_opinion_attack,profile_0084,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,71.0,59.0,False,-12.0,65.0
AE_total_network,profile_opinion_attack,profile_0084,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,115.0,35.0,False,-80.0,75.0
AE_total_network,profile_opinion_attack,profile_0084,Defense_Spending_Increase_Support,Petition_Astroturf,40.0,59.0,False,19.0,49.5
AE_total_network,profile_opinion_attack,profile_0084,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,24.0,1.0,False,-23.0,12.5
AE_total_network,profile_opinion_attack,profile_0084,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,21.0,26.0,False,5.0,23.5
AE_total_network,profile_opinion_attack,profile_0084,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,53.0,69.0,False,16.0,61.0
AE_total_network,profile_opinion_attack,profile_0084,Trust_In_Mainstream_Journalism,Petition_Astroturf,24.0,17.0,False,-7.0,20.5
AE_total_network,profile_opinion_attack,profile_0090,Alliance_Commitment_Support,Headline_And_Lede_Misframing,23.0,26.0,False,3.0,24.5
AE_total_network,profile_opinion_attack,profile_0090,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,33.0,42.0,False,9.0,37.5
AE_total_network,profile_opinion_attack,profile_0090,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,62.0,62.0,False,0.0,62.0
AE_total_network,profile_opinion_attack,profile_0090,Alliance_Commitment_Support,Petition_Astroturf,70.0,59.0,False,-11.0,64.5
AE_total_network,profile_opinion_attack,profile_0090,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,31.0,26.0,False,-5.0,28.5
AE_total_network,profile_opinion_attack,profile_0090,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,27.0,46.0,False,19.0,36.5
AE_total_network,profile_opinion_attack,profile_0090,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,144.0,186.0,False,42.0,165.0
AE_total_network,profile_opinion_attack,profile_0090,Defense_Spending_Increase_Support,Petition_Astroturf,62.0,56.0,False,-6.0,59.0
AE_total_network,profile_opinion_attack,profile_0090,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,15.0,50.0,False,35.0,32.5
AE_total_network,profile_opinion_attack,profile_0090,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,36.0,41.0,False,5.0,38.5
AE_total_network,profile_opinion_attack,profile_0090,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,106.0,91.0,False,-15.0,98.5
AE_total_network,profile_opinion_attack,profile_0090,Trust_In_Mainstream_Journalism,Petition_Astroturf,86.0,73.0,False,-13.0,79.5
AE_total_network,profile_opinion_attack,profile_0094,Alliance_Commitment_Support,Headline_And_Lede_Misframing,59.0,35.0,False,-24.0,47.0
AE_total_network,profile_opinion_attack,profile_0094,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,38.0,49.0,False,11.0,43.5
AE_total_network,profile_opinion_attack,profile_0094,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,76.0,71.0,False,-5.0,73.5
AE_total_network,profile_opinion_attack,profile_0094,Alliance_Commitment_Support,Petition_Astroturf,55.0,61.0,False,6.0,58.0
AE_total_network,profile_opinion_attack,profile_0094,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,36.0,47.0,False,11.0,41.5
AE_total_network,profile_opinion_attack,profile_0094,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,45.0,38.0,False,-7.0,41.5
AE_total_network,profile_opinion_attack,profile_0094,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,55.0,19.0,False,-36.0,37.0
AE_total_network,profile_opinion_attack,profile_0094,Defense_Spending_Increase_Support,Petition_Astroturf,56.0,72.0,False,16.0,64.0
AE_total_network,profile_opinion_attack,profile_0094,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,47.0,58.0,False,11.0,52.5
AE_total_network,profile_opinion_attack,profile_0094,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,47.0,40.0,False,-7.0,43.5
AE_total_network,profile_opinion_attack,profile_0094,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,33.0,-0.0,False,-33.0,16.5
AE_total_network,profile_opinion_attack,profile_0094,Trust_In_Mainstream_Journalism,Petition_Astroturf,91.0,99.0,False,8.0,95.0
AE_total_network,profile_opinion_attack,profile_0101,Alliance_Commitment_Support,Headline_And_Lede_Misframing,6.0,20.0,False,14.0,13.0
AE_total_network,profile_opinion_attack,profile_0101,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,21.0,28.0,False,7.0,24.5
AE_total_network,profile_opinion_attack,profile_0101,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,66.0,56.0,False,-10.0,61.0
AE_total_network,profile_opinion_attack,profile_0101,Alliance_Commitment_Support,Petition_Astroturf,76.0,71.0,False,-5.0,73.5
AE_total_network,profile_opinion_attack,profile_0101,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,25.0,31.0,False,6.0,28.0
AE_total_network,profile_opinion_attack,profile_0101,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,57.0,51.0,False,-6.0,54.0
AE_total_network,profile_opinion_attack,profile_0101,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,44.0,43.0,False,-1.0,43.5
AE_total_network,profile_opinion_attack,profile_0101,Defense_Spending_Increase_Support,Petition_Astroturf,43.0,65.0,False,22.0,54.0
AE_total_network,profile_opinion_attack,profile_0101,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,31.0,31.0,False,0.0,31.0
AE_total_network,profile_opinion_attack,profile_0101,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,40.0,33.0,False,-7.0,36.5
AE_total_network,profile_opinion_attack,profile_0101,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,31.0,28.0,False,-3.0,29.5
AE_total_network,profile_opinion_attack,profile_0101,Trust_In_Mainstream_Journalism,Petition_Astroturf,45.0,60.0,False,15.0,52.5
AE_total_network,profile_opinion_attack,profile_0110,Alliance_Commitment_Support,Headline_And_Lede_Misframing,30.0,35.0,False,5.0,32.5
AE_total_network,profile_opinion_attack,profile_0110,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,49.0,49.0,False,0.0,49.0
AE_total_network,profile_opinion_attack,profile_0110,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,66.0,70.0,False,4.0,68.0
AE_total_network,profile_opinion_attack,profile_0110,Alliance_Commitment_Support,Petition_Astroturf,57.0,46.0,False,-11.0,51.5
AE_total_network,profile_opinion_attack,profile_0110,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,50.0,49.0,False,-1.0,49.5
AE_total_network,profile_opinion_attack,profile_0110,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,36.0,30.0,False,-6.0,33.0
AE_total_network,profile_opinion_attack,profile_0110,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,96.0,90.0,False,-6.0,93.0
AE_total_network,profile_opinion_attack,profile_0110,Defense_Spending_Increase_Support,Petition_Astroturf,76.0,81.0,False,5.0,78.5
AE_total_network,profile_opinion_attack,profile_0110,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,57.0,40.0,False,-17.0,48.5
AE_total_network,profile_opinion_attack,profile_0110,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,35.0,30.0,False,-5.0,32.5
AE_total_network,profile_opinion_attack,profile_0110,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,67.0,40.0,False,-27.0,53.5
AE_total_network,profile_opinion_attack,profile_0110,Trust_In_Mainstream_Journalism,Petition_Astroturf,50.0,50.0,False,0.0,50.0
AE_total_network,profile_opinion_attack,profile_0120,Alliance_Commitment_Support,Headline_And_Lede_Misframing,20.0,15.0,False,-5.0,17.5
AE_total_network,profile_opinion_attack,profile_0120,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,27.0,30.0,False,3.0,28.5
AE_total_network,profile_opinion_attack,profile_0120,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,69.0,75.0,False,6.0,72.0
AE_total_network,profile_opinion_attack,profile_0120,Alliance_Commitment_Support,Petition_Astroturf,48.0,50.0,False,2.0,49.0
AE_total_network,profile_opinion_attack,profile_0120,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,28.0,52.0,False,24.0,40.0
AE_total_network,profile_opinion_attack,profile_0120,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,18.0,12.0,False,-6.0,15.0
AE_total_network,profile_opinion_attack,profile_0120,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,67.0,81.0,False,14.0,74.0
AE_total_network,profile_opinion_attack,profile_0120,Defense_Spending_Increase_Support,Petition_Astroturf,36.0,36.0,False,0.0,36.0
AE_total_network,profile_opinion_attack,profile_0120,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,29.0,24.0,False,-5.0,26.5
AE_total_network,profile_opinion_attack,profile_0120,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,44.0,40.0,False,-4.0,42.0
AE_total_network,profile_opinion_attack,profile_0120,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,58.0,68.0,False,10.0,63.0
AE_total_network,profile_opinion_attack,profile_0120,Trust_In_Mainstream_Journalism,Petition_Astroturf,28.0,24.0,False,-4.0,26.0
AE_total_network,profile_opinion_attack,profile_0122,Alliance_Commitment_Support,Headline_And_Lede_Misframing,17.0,19.0,False,2.0,18.0
AE_total_network,profile_opinion_attack,profile_0122,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,15.0,20.0,False,5.0,17.5
AE_total_network,profile_opinion_attack,profile_0122,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,40.0,39.0,False,-1.0,39.5
AE_total_network,profile_opinion_attack,profile_0122,Alliance_Commitment_Support,Petition_Astroturf,41.0,49.0,False,8.0,45.0
AE_total_network,profile_opinion_attack,profile_0122,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,47.0,29.0,False,-18.0,38.0
AE_total_network,profile_opinion_attack,profile_0122,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,16.0,19.0,False,3.0,17.5
AE_total_network,profile_opinion_attack,profile_0122,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,126.0,126.0,False,0.0,126.0
